School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Type,Application_Requirements,Program_Selections,Subprograms,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
610185,STEVENSON,Adlai E Stevenson Elementary School,Neighborhood,ES,8010 S KOSTNER AVE,Chicago,Illinois,60652,7735352280,7735352339,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610185,http://stevenson.cps.edu/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.747107,-87.731666,"8010 S KOSTNER AVE
Chicago, Illinois 60652
(41.747107, -87.731666)"
610251,CATHER,Willa Cather Elementary School,Neighborhood,ES,2908 W WASHINGTON BLVD,Chicago,Illinois,60612,7735346780,7735346727,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610251,http://cather.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.88295,-87.699187,"2908 W WASHINGTON BLVD
Chicago, Illinois 60612
(41.88295, -87.699187)"
610155,SAUGANASH,Sauganash Elementary School,Neighborhood,ES,6040 N KILPATRICK AVE,Chicago,Illinois,60646,7735343470,7735343707,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610155,http://sauganash.cps.edu/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.991169,-87.745951,"6040 N KILPATRICK AVE
Chicago, Illinois 60646
(41.991169, -87.745951)"
610542,WEST RIDGE,West Ridge Elementary School,Neighborhood,ES,6700 N WHIPPLE ST,Chicago,Illinois,60645,7735348250,7735348251,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610542,http://www.westridgeelementary.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",42.002959,-87.705917,"6700 N WHIPPLE ST
Chicago, Illinois 60645
(42.002959, -87.705917)"
610092,NASH,Henry H Nash Elementary School,Neighborhood,ES,4837 W ERIE ST,Chicago,Illinois,60644,7735346125,7735346105,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610092,,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.89181,-87.747936,"4837 W ERIE ST
Chicago, Illinois 60644
(41.89181, -87.747936)"
610070,MCPHERSON,James B McPherson Elementary School,Neighborhood,ES,4728 N WOLCOTT AVE,Chicago,Illinois,60640,7735342625,7735342637,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610070,http://McPherson.cps.edu,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.967847,-87.676288,"4728 N WOLCOTT AVE
Chicago, Illinois 60640
(41.967847, -87.676288)"
609829,BURROUGHS,John C Burroughs Elementary School,Neighborhood,ES,3542 S WASHTENAW AVE,Chicago,Illinois,60632,7735357226,7735357126,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609829,http://burroughs.cps.edu/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.828868,-87.692457,"3542 S WASHTENAW AVE
Chicago, Illinois 60632
(41.828868, -87.692457)"
610046,LYON,Mary Lyon Elementary School,Neighborhood,ES,2941 N MCVICKER AVE,Chicago,Illinois,60634,7735343120,7735343375,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610046,http://www.marylyonschool.com,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.934192,-87.777174,"2941 N MCVICKER AVE
Chicago, Illinois 60634
(41.934192, -87.777174)"
609961,NINOS HEROES,Ninos Heroes Elementary Academic Center,Neighborhood,ES,8344 S COMMERCIAL AVE,Chicago,Illinois,60617,7735356694,7735356673,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609961,,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.743753,-87.551862,"8344 S COMMERCIAL AVE
Chicago, Illinois 60617
(41.743753, -87.551862)"
609774,ALCOTT ES,Louisa May Alcott College Preparatory ES,Neighborhood,ES,2625 N ORCHARD ST,Chicago,Illinois,60614,7735345460,7735345789,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609774,http://www.alcottelementary.net/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.92985,-87.646413,"2625 N ORCHARD ST
Chicago, Illinois 60614
(41.92985, -87.646413)"
610065,TILL,Emmett Louis Till Math and Science Academy,Neighborhood,ES,6543 S CHAMPLAIN AVE,Chicago,Illinois,60637,7735350570,7735350598,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610065,http://emmetttillacademy.com/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.775424,-87.609357,"6543 S CHAMPLAIN AVE
Chicago, Illinois 60637
(41.775424, -87.609357)"
609811,BRIGHT,Orville T Bright Elementary School,Neighborhood,ES,10740 S CALHOUN AVE,Chicago,Illinois,60617,7735356215,7735356373,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609811,http://www.otbrightschool.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.699726,-87.562084,"10740 S CALHOUN AVE
Chicago, Illinois 60617
(41.699726, -87.562084)"
610052,MANN,Horace Mann Elementary School,Neighborhood,ES,8050 S CHAPPEL AVE,Chicago,Illinois,60617,7735356640,7735356664,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610052,,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.748274,-87.574816,"8050 S CHAPPEL AVE
Chicago, Illinois 60617
(41.748274, -87.574816)"
610353,CALMECA,Calmeca Academy of Fine Arts and Dual Language,Small,ES,3456 W 38TH ST,Chicago,Illinois,60632,7735357000,7735357010,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610353,http://www.calmecaacademy.com,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.824377,-87.711654,"3456 W 38TH ST
Chicago, Illinois 60632
(41.824377, -87.711654)"
609834,LITTLE VILLAGE,Little Village Elementary School,Neighborhood,ES,2620 S LAWNDALE AVE,Chicago,Illinois,60623,7735341880,7735341893,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609834,http://www.lva.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.843698,-87.717319,"2620 S LAWNDALE AVE
Chicago, Illinois 60623
(41.843698, -87.717319)"
400151,LEARN - 7,L.E.A.R.N. Charter School - 7th Campus,Charter,ES,3021 W CARROLL AVE,Chicago,Illinois,60612,7735844300,7738267918,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400151,http://www.learncharter.org,Charter,None,Applicants are selected through a lottery process. Contact school for more details.,,Contact school,Contact school,41.88741,-87.701397,"3021 W CARROLL AVE
Chicago, Illinois 60612
(41.88741, -87.701397)"
610362,EVERS,Medgar Evers Elementary School,Neighborhood,ES,9811 S LOWE AVE,Chicago,Illinois,60628,7735352565,7735352570,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610362,http://www.evers.cps.edu,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.715665,-87.639305,"9811 S LOWE AVE
Chicago, Illinois 60628
(41.715665, -87.639305)"
609798,BELDING,Hiram H Belding Elementary School,Neighborhood,ES,4257 N TRIPP AVE,Chicago,Illinois,60641,7735343590,7735343598,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609798,http://www.beldingelementary.com,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.958938,-87.73402,"4257 N TRIPP AVE
Chicago, Illinois 60641
(41.958938, -87.73402)"
400115,CATALYST - MARIA,Catalyst - Maria Charter School,Charter,ES,6727 S CALIFORNIA AVE,Chicago,Illinois,60629,7739931770,7739931771,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400115,http://www.catalystschools.org/maria,Charter,None,"If the school receives more applications than there are seats available, students are randomly selected through a computerized lottery.  Priority is given to siblings of students enrolled in the campus.",,Contact school,Contact school,41.770992,-87.693075,"6727 S CALIFORNIA AVE
Chicago, Illinois 60629
(41.770992, -87.693075)"
400036,CHICAGO VIRTUAL,Chicago Virtual Charter School,Charter,HS,38 S PEORIA ST,Chicago,Illinois,60607,3122674486,3126763689,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400036,http://www.k12.com/cvcs/home,Charter,None,"If the school receives more applications than there are seats available, students are randomly selected through a computerized lottery.  Priority is given to students currently enrolled in the school and to siblings of students enrolled in the campus.",,Contact school,Contact school,41.88055,-87.649772,"38 S PEORIA ST
Chicago, Illinois 60607
(41.88055, -87.649772)"
610107,OTIS,James Otis Elementary School,Neighborhood,ES,525 N ARMOUR ST,Chicago,Illinois,60642,7735347665,7735347672,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610107,,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.891806,-87.665426,"525 N ARMOUR ST
Chicago, Illinois 60642
(41.891806, -87.665426)"
609922,BELMONT-CRAGIN,Belmont-Cragin Elementary School,Small,ES,5252 W PALMER ST,Chicago,Illinois,60639,7735342900,7735342907,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609922,http://www.belmontcragin.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.92095,-87.757343,"5252 W PALMER ST
Chicago, Illinois 60639
(41.92095, -87.757343)"
609898,EBERHART,John F Eberhart Elementary School,Neighborhood,ES,3400 W 65TH PL,Chicago,Illinois,60629,7735359190,7735359494,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609898,http://eberhart.cps.edu,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.77442,-87.707953,"3400 W 65TH PL
Chicago, Illinois 60629
(41.77442, -87.707953)"
610095,NEWBERRY,Walter L Newberry Math & Science Academy ES,Magnet,ES,700 W WILLOW ST,Chicago,Illinois,60614,7735348000,7735348018,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610095,http://www.newberryacademy.org,Citywide Magnet,None,"Students must submit a Standard Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery.",,Students can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.913947,-87.64599,"700 W WILLOW ST
Chicago, Illinois 60614
(41.913947, -87.64599)"
609967,FINKL,William F Finkl Elementary School,Neighborhood,ES,2332 S WESTERN AVE,Chicago,Illinois,60608,7735355850,7735354409,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609967,http://www.finklacademy.org/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.849215,-87.685668,"2332 S WESTERN AVE
Chicago, Illinois 60608
(41.849215, -87.685668)"
609810,BRIDGE,Norman A Bridge Elementary School,Neighborhood,ES,3800 N NEW ENGLAND AVE,Chicago,Illinois,60634,7735343718,7735343612,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609810,http://bridge.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.949114,-87.798669,"3800 N NEW ENGLAND AVE
Chicago, Illinois 60634
(41.949114, -87.798669)"
609869,LANGFORD,Anna R. Langford Community Academy,Neighborhood,ES,6010 S THROOP ST,Chicago,Illinois,60636,7735359180,7735359428,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609869,http://www.langfordacademy.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.784681,-87.657169,"6010 S THROOP ST
Chicago, Illinois 60636
(41.784681, -87.657169)"
400076,U OF C - NKO,University of Chicago - North Kenwood/Oakland,Charter,ES,1119 E 46TH ST,Chicago,Illinois,60653,7735362399,7735362435,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400076,http://www.uchicagocharter.org/,Charter,None,Applicants are selected through a lottery process. Contact school for more details.,,Apply online at http://www.uchicagocharter.org/page.cfm?p=525,"February 23, 2018",41.811183,-87.598786,"1119 E 46TH ST
Chicago, Illinois 60653
(41.811183, -87.598786)"
609789,BARRY,John Barry Elementary School,Neighborhood,ES,2828 N KILBOURN AVE,Chicago,Illinois,60641,7735343455,7735343489,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609789,http://barry.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-5, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.932511,-87.739388,"2828 N KILBOURN AVE
Chicago, Illinois 60641
(41.932511, -87.739388)"
610316,EARHART,Amelia Earhart Options for Knowledge ES,Neighborhood,ES,1710 E 93RD ST,Chicago,Illinois,60617,7735356416,7735356077,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610316,http://www.earhart.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.726107,-87.582182,"1710 E 93RD ST
Chicago, Illinois 60617
(41.726107, -87.582182)"
610024,CARDENAS,Lazaro Cardenas Elementary School,Neighborhood,ES,2345 S MILLARD AVE,Chicago,Illinois,60623,7735341465,7735341512,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610024,http://www.cardenas.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-2, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.848488,-87.716017,"2345 S MILLARD AVE
Chicago, Illinois 60623
(41.848488, -87.716017)"
610238,BOND,Carrie Jacobs Bond Elementary School,Neighborhood,ES,7050 S MAY ST,Chicago,Illinois,60621,7735353480,7735353433,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610238,http://www.bondelementary.org/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.765361,-87.653018,"7050 S MAY ST
Chicago, Illinois 60621
(41.765361, -87.653018)"
610352,DURKIN PARK,Durkin Park Elementary School,Neighborhood,ES,8445 S KOLIN AVE,Chicago,Illinois,60652,7735352322,7735352299,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610352,http://durkinpark.com/,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.738844,-87.729955,"8445 S KOLIN AVE
Chicago, Illinois 60652
(41.738844, -87.729955)"
609867,COOPER,Peter Cooper Elementary Dual Language Academy,Neighborhood,ES,1624 W 19TH ST,Chicago,Illinois,60608,7735347205,7735347245,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609867,http://cooper.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-4, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.856031,-87.667227,"1624 W 19TH ST
Chicago, Illinois 60608
(41.856031, -87.667227)"
610037,LIBBY,Arthur A Libby Elementary School,Neighborhood,ES,5300 S LOOMIS BLVD,Chicago,Illinois,60609,7735359050,7735359383,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610037,http://www.libby.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.797685,-87.659933,"5300 S LOOMIS BLVD
Chicago, Illinois 60609
(41.797685, -87.659933)"
610142,RAY,William H Ray Elementary School,Neighborhood,ES,5631 S KIMBARK AVE,Chicago,Illinois,60637,7735350970,7735350842,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610142,http://ray.cps.edu,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.792348,-87.594752,"5631 S KIMBARK AVE
Chicago, Illinois 60637
(41.792348, -87.594752)"
609918,FIELD,Eugene Field Elementary School,Neighborhood,ES,7019 N ASHLAND AVE,Chicago,Illinois,60626,7735342030,7735342189,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609918,http://www.eugenefield.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade 4-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",42.009664,-87.669985,"7019 N ASHLAND AVE
Chicago, Illinois 60626
(42.009664, -87.669985)"
